id	city_code	date	license_attri	register	type	date_off_r	thirty_one_r	holiday_r	time	number	english_number	area_id	msg_id	create_at	update_at	limit_Info_Id
0	110000	20151024	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151024	20151024	0
0	110000	20151024	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151024	20151024	5
0	110000	20151025	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151025	20151025	0
0	110000	20151025	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151025	20151025	5
0	110000	20151026	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151026	20151026	0
0	110000	20151026	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151026	20151026	5
0	110000	20151027	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151027	20151027	0
0	110000	20151027	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151027	20151027	5
0	110000	20151028	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151028	20151028	0
0	110000	20151028	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151028	20151028	5
0	110000	20151029	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151029	20151029	0
0	110000	20151029	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151029	20151029	5
0	110000	20151030	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151030	20151030	0
0	110000	20151030	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151030	20151030	5
0	110000	20151031	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151031	20151031	0
0	110000	20151031	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151031	20151031	5
0	110000	20151101	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151101	20151101	0
0	110000	20151101	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151101	20151101	5
0	110000	20151102	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151102	20151102	0
0	110000	20151102	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151102	20151102	5
0	110000	20151103	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151103	20151103	0
0	110000	20151103	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151103	20151103	5
0	110000	20151104	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151104	20151104	0
0	110000	20151104	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151104	20151104	5
0	110000	20151105	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151105	20151105	0
0	110000	20151105	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151105	20151105	5
0	110000	20151106	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151106	20151106	0
0	110000	20151106	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151106	20151106	5
0	110000	20151107	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151107	20151107	0
0	110000	20151107	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151107	20151107	5
0	110000	20151108	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151108	20151108	0
0	110000	20151108	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151108	20151108	5
0	110000	20151109	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151109	20151109	0
0	110000	20151109	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151109	20151109	5
0	110000	20151110	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151110	20151110	0
0	110000	20151110	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151110	20151110	5
0	110000	20151111	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151111	20151111	0
0	110000	20151111	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151111	20151111	5
0	110000	20151112	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151112	20151112	0
0	110000	20151112	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151112	20151112	5
0	110000	20151113	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151113	20151113	0
0	110000	20151113	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151113	20151113	5
0	110000	20151114	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151114	20151114	0
0	110000	20151114	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151114	20151114	5
0	110000	20151115	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151115	20151115	0
0	110000	20151115	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151115	20151115	5
0	110000	20151116	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151116	20151116	0
0	110000	20151116	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151116	20151116	5
0	110000	20151117	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151117	20151117	0
0	110000	20151117	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151117	20151117	5
0	110000	20151118	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151118	20151118	0
0	110000	20151118	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151118	20151118	5
0	110000	20151119	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151119	20151119	0
0	110000	20151119	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151119	20151119	5
0	110000	20151120	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151120	20151120	0
0	110000	20151120	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151120	20151120	5
0	110000	20151121	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151121	20151121	0
0	110000	20151121	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151121	20151121	5
0	110000	20151122	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151122	20151122	0
0	110000	20151122	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151122	20151122	5
0	110000	20151123	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151123	20151123	0
0	110000	20151123	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151123	20151123	5
0	110000	20151124	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151124	20151124	0
0	110000	20151124	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151124	20151124	5
0	110000	20151125	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151125	20151125	0
0	110000	20151125	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151125	20151125	5
0	110000	20151126	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151126	20151126	0
0	110000	20151126	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151126	20151126	5
0	110000	20151127	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151127	20151127	0
0	110000	20151127	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151127	20151127	5
0	110000	20151128	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151128	20151128	0
0	110000	20151128	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151128	20151128	5
0	110000	20151129	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151129	20151129	0
0	110000	20151129	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151129	20151129	5
0	110000	20151130	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151130	20151130	0
0	110000	20151130	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151130	20151130	5
0	110000	20151201	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151201	20151201	0
0	110000	20151201	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151201	20151201	5
0	110000	20151202	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151202	20151202	0
0	110000	20151202	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151202	20151202	5
0	110000	20151203	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151203	20151203	0
0	110000	20151203	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151203	20151203	5
0	110000	20151204	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151204	20151204	0
0	110000	20151204	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151204	20151204	5
0	110000	20151205	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151205	20151205	0
0	110000	20151205	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151205	20151205	5
0	110000	20151206	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151206	20151206	0
0	110000	20151206	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151206	20151206	5
0	110000	20151207	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151207	20151207	0
0	110000	20151207	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151207	20151207	5
0	110000	20151208	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151208	20151208	0
0	110000	20151208	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151208	20151208	5
0	110000	20151209	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151209	20151209	0
0	110000	20151209	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151209	20151209	5
0	110000	20151210	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151210	20151210	0
0	110000	20151210	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151210	20151210	5
0	110000	20151211	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151211	20151211	0
0	110000	20151211	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151211	20151211	5
0	110000	20151212	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151212	20151212	0
0	110000	20151212	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151212	20151212	5
0	110000	20151213	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151213	20151213	0
0	110000	20151213	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151213	20151213	5
0	110000	20151214	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151214	20151214	0
0	110000	20151214	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151214	20151214	5
0	110000	20151215	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151215	20151215	0
0	110000	20151215	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151215	20151215	5
0	110000	20151216	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151216	20151216	0
0	110000	20151216	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151216	20151216	5
0	110000	20151217	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151217	20151217	0
0	110000	20151217	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151217	20151217	5
0	110000	20151218	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151218	20151218	0
0	110000	20151218	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151218	20151218	5
0	110000	20151219	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151219	20151219	0
0	110000	20151219	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151219	20151219	5
0	110000	20151220	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151220	20151220	0
0	110000	20151220	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151220	20151220	5
0	110000	20151221	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151221	20151221	0
0	110000	20151221	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151221	20151221	5
0	110000	20151222	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151222	20151222	0
0	110000	20151222	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151222	20151222	5
0	110000	20151223	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151223	20151223	0
0	110000	20151223	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151223	20151223	5
0	110000	20151224	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151224	20151224	0
0	110000	20151224	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151224	20151224	5
0	110000	20151225	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20151225	20151225	0
0	110000	20151225	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20151225	20151225	5
0	110000	20151226	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151226	20151226	0
0	110000	20151226	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151226	20151226	5
0	110000	20151227	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20151227	20151227	0
0	110000	20151227	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20151227	20151227	5
0	110000	20151228	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20151228	20151228	0
0	110000	20151228	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20151228	20151228	5
0	110000	20151229	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20151229	20151229	0
0	110000	20151229	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20151229	20151229	5
0	110000	20151230	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20151230	20151230	0
0	110000	20151230	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20151230	20151230	5
0	110000	20151231	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20151231	20151231	0
0	110000	20151231	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20151231	20151231	5
0	110000	20160101	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160101	20160101	0
0	110000	20160101	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160101	20160101	5
0	110000	20160101	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160101	20160101	10
0	110000	20160101	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160101	20160101	11
0	110000	20160102	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160102	20160102	0
0	110000	20160102	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160102	20160102	5
0	110000	20160102	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160102	20160102	10
0	110000	20160102	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160102	20160102	11
0	110000	20160103	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160103	20160103	0
0	110000	20160103	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160103	20160103	5
0	110000	20160103	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160103	20160103	10
0	110000	20160103	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160103	20160103	11
0	110000	20160104	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20160104	20160104	0
0	110000	20160104	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20160104	20160104	5
0	110000	20160104	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160104	20160104	10
0	110000	20160104	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160104	20160104	11
0	110000	20160105	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20160105	20160105	0
0	110000	20160105	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20160105	20160105	5
0	110000	20160105	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160105	20160105	10
0	110000	20160105	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160105	20160105	11
0	110000	20160106	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20160106	20160106	0
0	110000	20160106	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20160106	20160106	5
0	110000	20160106	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160106	20160106	10
0	110000	20160106	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160106	20160106	11
0	110000	20160107	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20160107	20160107	0
0	110000	20160107	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20160107	20160107	5
0	110000	20160107	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160107	20160107	10
0	110000	20160107	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160107	20160107	11
0	110000	20160108	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20160108	20160108	0
0	110000	20160108	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20160108	20160108	5
0	110000	20160108	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160108	20160108	10
0	110000	20160108	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160108	20160108	11
0	110000	20160109	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160109	20160109	0
0	110000	20160109	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160109	20160109	5
0	110000	20160109	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160109	20160109	10
0	110000	20160109	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160109	20160109	11
0	110000	20160110	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160110	20160110	1
0	110000	20160110	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160110	20160110	6
0	110000	20160110	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160110	20160110	10
0	110000	20160110	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160110	20160110	11
0	110000	20160111	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20160111	20160111	1
0	110000	20160111	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20160111	20160111	6
0	110000	20160111	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160111	20160111	10
0	110000	20160111	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160111	20160111	11
0	110000	20160112	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20160112	20160112	1
0	110000	20160112	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20160112	20160112	6
0	110000	20160112	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160112	20160112	10
0	110000	20160112	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160112	20160112	11
0	110000	20160113	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20160113	20160113	1
0	110000	20160113	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20160113	20160113	6
0	110000	20160113	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160113	20160113	10
0	110000	20160113	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160113	20160113	11
0	110000	20160114	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20160114	20160114	1
0	110000	20160114	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20160114	20160114	6
0	110000	20160114	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160114	20160114	10
0	110000	20160114	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160114	20160114	11
0	110000	20160115	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20160115	20160115	1
0	110000	20160115	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20160115	20160115	6
0	110000	20160115	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160115	20160115	10
0	110000	20160115	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160115	20160115	11
0	110000	20160116	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160116	20160116	1
0	110000	20160116	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160116	20160116	6
0	110000	20160116	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160116	20160116	10
0	110000	20160116	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160116	20160116	11
0	110000	20160117	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160117	20160117	1
0	110000	20160117	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160117	20160117	6
0	110000	20160117	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160117	20160117	10
0	110000	20160117	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160117	20160117	11
0	110000	20160118	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20160118	20160118	1
0	110000	20160118	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20160118	20160118	6
0	110000	20160118	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160118	20160118	10
0	110000	20160118	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160118	20160118	11
0	110000	20160119	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20160119	20160119	1
0	110000	20160119	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20160119	20160119	6
0	110000	20160119	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160119	20160119	10
0	110000	20160119	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160119	20160119	11
0	110000	20160120	1	3	2	0	1	0	07:00-20:00	5,0	0	11000000	1	20160120	20160120	1
0	110000	20160120	2	3	2	0	1	0	09:00-17:00	5,0	0	11000001	5	20160120	20160120	6
0	110000	20160120	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160120	20160120	10
0	110000	20160120	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160120	20160120	11
0	110000	20160121	1	3	2	0	1	0	07:00-20:00	1,6	0	11000000	1	20160121	20160121	1
0	110000	20160121	2	3	2	0	1	0	09:00-17:00	1,6	0	11000001	5	20160121	20160121	6
0	110000	20160121	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160121	20160121	10
0	110000	20160121	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160121	20160121	11
0	110000	20160122	1	3	2	0	1	0	07:00-20:00	2,7	0	11000000	1	20160122	20160122	1
0	110000	20160122	2	3	2	0	1	0	09:00-17:00	2,7	0	11000001	5	20160122	20160122	6
0	110000	20160122	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160122	20160122	10
0	110000	20160122	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160122	20160122	11
0	110000	20160123	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160123	20160123	1
0	110000	20160123	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160123	20160123	6
0	110000	20160123	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160123	20160123	10
0	110000	20160123	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160123	20160123	11
0	110000	20160124	1	3	2	0	1	0	07:00-20:00	不限号	0	11000000	1	20160124	20160124	1
0	110000	20160124	2	3	2	0	1	0	09:00-17:00	不限号	0	11000001	5	20160124	20160124	6
0	110000	20160124	2	3	2	0	1	0	07:00-09:00;17:00-20:00	不限号	0	11000001	3	20160124	20160124	10
0	110000	20160124	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160124	20160124	11
0	110000	20160125	1	3	2	0	1	0	07:00-20:00	3,8	0	11000000	1	20160125	20160125	1
0	110000	20160125	2	3	2	0	1	0	09:00-17:00	3,8	0	11000001	5	20160125	20160125	6
0	110000	20160125	2	3	2	0	1	0	07:00-09:00;17:00-20:00	所有号牌	0	11000001	3	20160125	20160125	10
0	110000	20160125	2	3	1	1	1	1	06:00-22:00	所有号牌	0	11000002	4	20160125	20160125	11
0	110000	20160126	1	3	2	0	1	0	07:00-20:00	4,9	0	11000000	1	20160126	20160126	1
0	110000	20160126	2	3	2	0	1	0	09:00-17:00	4,9	0	11000001	5	20160126	20160126	6
